,UM25C Excel,,,,,,
,,,,,2.999935598,<5,5
公司：杭州睿登科技,,表格数据,,,,,
Voltage-Current,,,,,,,
  Time （s）,  Voltage  (V),  Current  (A),,,,,
5664,5.057,1.5875,8.0279875,5.028051902,,,
5665,5.057,1.6059,8.1210363,5.121100702,,,
5666,5.048,1.6043,8.0985064,5.098570802,,,
5667,5.051,1.6043,8.1033193,5.103383702,,,
5668,5.052,1.5505,7.833126,4.833190402,,,
5669,5.052,1.5882,8.0235864,5.023650802,,,
5670,5.052,1.5631,7.8967812,4.896845602,,,
5671,5.052,1.5662,7.9124424,4.912506802,,,
5672,5.053,1.5662,7.9140086,4.914073002,,,
5673,5.056,1.5429,7.8009024,4.800966802,,,
5674,5.056,1.5523,7.8484288,4.848493202,,,
5675,5.057,1.5715,7.9470755,4.947139902,,,
5676,5.057,1.5715,7.9470755,4.947139902,,,
5677,5.051,1.5896,8.0290696,5.029134002,,,
5678,5.051,1.5847,8.0043197,5.004384102,,,
5679,5.051,1.5914,8.0381614,5.038225802,,,
5680,5.054,1.5782,7.9762228,4.976287202,,,
5681,5.052,1.5782,7.9730664,4.973130802,,,
5682,5.053,1.5715,7.9407895,4.940853902,,,
5683,5.053,1.5716,7.9412948,4.941359202,,,
5684,5.05,1.5641,7.898705,4.898769402,,,
5685,5.052,1.5688,7.9255776,4.925642002,,,
5686,5.06,1.5688,7.938128,4.938192402,,,
5687,5.059,1.4977,7.5768643,4.576928702,,,
5688,5.059,1.4313,7.2409467,4.241011102,,,
5689,5.045,1.5792,7.967064,4.967128402,,,
5690,5.053,1.5792,7.9796976,4.979762002,,,
5691,5.051,1.5943,8.0528093,5.052873702,,,
5692,5.051,1.5855,8.0083605,5.008424902,,,
5693,5.05,1.5912,8.03556,5.035624402,,,
5694,5.048,1.5837,7.9945176,4.994582002,,,
5695,5.054,1.5837,8.0040198,5.004084202,,,
5696,5.053,1.5446,7.8048638,4.804928202,,,
5697,5.053,1.5782,7.9746446,4.974709002,,,
5698,5.051,1.4675,7.4123425,4.412406902,,,
5699,5.054,1.4675,7.416745,4.416809402,,,
5700,5.052,1.5556,7.8588912,4.858955602,,,
5701,5.052,1.5611,7.8866772,4.886741602,,,
5702,5.053,1.5869,8.0186057,5.018670102,,,
5703,5.05,1.5869,8.013845,5.013909402,,,
5704,5.058,1.5637,7.9091946,4.909259002,,,
5705,5.057,1.5372,7.7736204,4.773684802,,,
5706,5.057,1.4849,7.5091393,4.509203702,,,
5707,5.059,1.4995,7.5859705,4.586034902,,,
5708,5.059,1.4995,7.5859705,4.586034902,,,
5709,5.058,1.505,7.61229,4.612354402,,,
5710,5.058,1.5611,7.8960438,4.896108202,,,
5711,5.077,1.4125,7.1712625,4.171326902,,,
5712,5.071,1.4125,7.1627875,4.162851902,,,
5713,5.085,1.2956,6.588126,3.588190402,,,
5714,5.083,1.3048,6.6322984,3.632362802,,,
5715,5.083,1.3074,6.6455142,3.645578602,,,
5716,5.082,1.3119,6.6670758,3.667140202,,,
5717,5.078,1.3119,6.6618282,3.661892602,,,
5718,5.067,1.3596,6.8890932,3.889157602,,,
5719,5.067,1.3785,6.9848595,3.984923902,,,
5720,5.063,1.339,6.779357,3.779421402,,,
5721,5.079,1.3048,6.6270792,3.627143602,,,
5722,5.078,1.3048,6.6257744,3.625838802,,,
5723,5.077,1.3245,6.7244865,3.724550902,,,
5724,5.077,1.5329,7.7825333,4.782597702,,,
5725,5.065,1.331,6.741515,3.741579402,,,
5726,5.082,1.331,6.764142,3.764206402,,,
5727,5.085,1.3718,6.975603,3.975667402,,,
5728,5.085,1.2636,6.425406,3.425470402,,,
5729,5.087,1.3374,6.8033538,3.803418202,,,
5730,5.088,1.2624,6.4230912,3.423155602,,,
5731,5.081,1.2624,6.4142544,3.414318802,,,
5732,5.068,1.4162,7.1773016,4.177366002,,,
5733,5.068,1.5277,7.7423836,4.742448002,,,
5734,5.056,1.3848,7.0015488,4.001613202,,,
5735,5.062,1.3848,7.0098576,4.009922002,,,
5736,5.081,1.3734,6.9782454,3.978309802,,,
5737,5.081,1.2987,6.5986947,3.598759102,,,
5738,5.068,1.4036,7.1134448,4.113509202,,,
5739,5.058,1.5203,7.6896774,4.689741802,,,
5740,5.052,1.5203,7.6805556,4.680620002,,,
5741,5.071,1.5077,7.6455467,4.645611102,,,
5742,5.071,1.3958,7.0781018,4.078166202,,,
5743,5.073,1.3857,7.0296561,4.029720502,,,
5744,5.074,1.3857,7.0310418,4.031106202,,,
5745,5.075,1.3251,6.7248825,3.724946902,,,
5746,5.075,1.3498,6.850235,3.850299402,,,
5747,5.059,1.5038,7.6077242,4.607788602,,,
5748,5.056,1.5478,7.8256768,4.825741202,,,
5749,5.052,1.5478,7.8194856,4.819550002,,,
5750,5.058,1.5391,7.7847678,4.784832202,,,
5751,5.058,1.5658,7.9198164,4.919880802,,,
5752,5.056,1.5439,7.8059584,4.806022802,,,
5753,5.056,1.5439,7.8059584,4.806022802,,,
5754,5.059,1.5348,7.7645532,4.764617602,,,
5755,5.056,1.4979,7.5733824,4.573446802,,,
5756,5.056,1.5399,7.7857344,4.785798802,,,
5757,5.059,1.5672,7.9284648,4.928529202,,,
5758,5.057,1.5672,7.9253304,4.925394802,,,
5759,5.06,1.5201,7.691706,4.691770402,,,
5760,5.06,1.5627,7.907262,4.907326402,,,
5761,5.057,1.5289,7.7316473,4.731711702,,,
5762,5.054,1.5289,7.7270606,4.727125002,,,
5763,5.055,1.5444,7.806942,4.807006402,,,
5764,5.058,1.5774,7.9784892,4.978553602,,,
5765,5.058,1.502,7.597116,4.597180402,,,
5766,5.057,1.5036,7.6037052,4.603769602,,,
5767,5.059,1.5036,7.6067124,4.606776802,,,
5768,5.07,1.4201,7.199907,4.199971402,,,
5769,5.07,1.429,7.24503,4.245094402,,,
5770,5.067,1.4052,7.1201484,4.120212802,,,
5771,5.071,1.4052,7.1257692,4.125833602,,,
5772,5.057,1.4223,7.1925711,4.192635502,,,
5773,5.055,1.5743,7.9580865,4.958150902,,,
5774,5.055,1.571,7.941405,4.941469402,,,
5775,5.063,1.5413,7.8036019,4.803666302,,,
5776,5.054,1.5413,7.7897302,4.789794602,,,
5777,5.054,1.5552,7.8599808,4.860045202,,,
5778,5.054,1.526,7.712404,4.712468402,,,
5779,5.057,1.5374,7.7746318,4.774696202,,,
5780,5.059,1.5374,7.7777066,4.777771002,,,
5781,5.058,1.5209,7.6927122,4.692776602,,,
5782,5.058,1.5091,7.6330278,4.633092202,,,
5783,5.058,1.5244,7.7104152,4.710479602,,,
5784,5.058,1.4292,7.2288936,4.228958002,,,
5785,5.067,1.4292,7.2417564,4.241820802,,,
5786,5.059,1.4953,7.5647227,4.564787102,,,
5787,5.059,1.5482,7.8323438,4.832408202,,,
5788,5.056,1.5851,8.0142656,5.014330002,,,
5789,5.049,1.5851,8.0031699,5.003234302,,,
5790,5.051,1.5765,7.9629015,4.962965902,,,
5791,5.05,1.4759,7.453295,4.453359402,,,
5792,5.05,1.5674,7.91537,4.915434402,,,
5793,5.053,1.5664,7.9150192,4.915083602,,,
5794,5.054,1.5664,7.9165856,4.916650002,,,
5795,5.056,1.5462,7.8175872,4.817651602,,,
5796,5.056,1.4753,7.4591168,4.459181202,,,
5797,5.064,1.4621,7.4040744,4.404138802,,,
5798,5.064,1.4621,7.4040744,4.404138802,,,
5799,5.064,1.4598,7.3924272,4.392491602,,,
5800,5.069,1.4584,7.3926296,4.392694002,,,
5801,5.069,1.4136,7.1655384,4.165602802,,,
5802,5.065,1.4488,7.338172,4.338236402,,,
5803,5.066,1.4488,7.3396208,4.339685202,,,
5804,5.064,1.4946,7.5686544,4.568718802,,,
5805,5.064,1.4576,7.3812864,4.381350802,,,
5806,5.069,1.414,7.167566,4.167630402,,,
5807,5.063,1.414,7.159082,4.159146402,,,
5808,5.049,1.5389,7.7699061,4.769970502,,,
5809,5.051,1.5886,8.0240186,5.024083002,,,
5810,5.051,1.5631,7.8952181,4.895282502,,,
5811,5.053,1.5808,7.9877824,4.987846802,,,
5812,5.053,1.5808,7.9877824,4.987846802,,,
5813,5.052,1.5411,7.7856372,4.785701602,,,
5814,5.052,1.5486,7.8235272,4.823591602,,,
5815,5.052,1.5472,7.8164544,4.816518802,,,
5816,5.052,1.5472,7.8164544,4.816518802,,,
5817,5.054,1.5603,7.8857562,4.885820602,,,
5818,5.057,1.5081,7.6264617,4.626526102,,,
5819,5.057,1.5631,7.9045967,4.904661102,,,
5820,5.053,1.5423,7.7932419,4.793306302,,,
5821,5.054,1.5423,7.7947842,4.794848602,,,
5822,5.063,1.5627,7.9119501,4.912014502,,,
5823,5.063,1.5566,7.8810658,4.881130202,,,
5824,5.054,1.5639,7.9039506,4.904015002,,,
5825,5.053,1.5639,7.9023867,4.902451102,,,
5826,5.057,1.5317,7.7458069,4.745871302,,,
5827,5.055,1.2885,6.5133675,3.513431902,,,
5828,5.055,1.3561,6.8550855,3.855149902,,,
5829,5.054,1.5672,7.9206288,4.920693202,,,
5830,5.056,1.5672,7.9237632,4.923827602,,,
5831,5.064,1.5423,7.8102072,4.810271602,,,
5832,5.064,1.4244,7.2131616,4.213226002,,,
5833,5.066,1.4458,7.3244228,4.324487202,,,
5834,5.065,1.4458,7.322977,4.323041402,,,
5835,5.056,1.4525,7.34384,4.343904402,,,
5836,5.053,1.5776,7.9716128,4.971677202,,,
5837,5.053,1.5533,7.8488249,4.848889302,,,
5838,5.051,1.4498,7.3229398,4.323004202,,,
5839,5.056,1.4498,7.3301888,4.330253202,,,
5840,5.053,1.5372,7.7674716,4.767536002,,,
5841,5.053,1.5342,7.7523126,4.752377002,,,
5842,5.06,1.4547,7.360782,4.360846402,,,
5843,5.065,1.4547,7.3680555,4.368119902,,,
5844,5.065,1.4502,7.345263,4.345327402,,,
5845,5.064,1.4505,7.345332,4.345396402,,,
5846,5.064,1.4215,7.198476,4.198540402,,,
5847,5.061,1.4458,7.3171938,4.317258202,,,
5848,5.066,1.4458,7.3244228,4.324487202,,,
5849,5.066,1.459,7.391294,4.391358402,,,
5850,5.066,1.4498,7.3446868,4.344751202,,,
5851,5.07,1.4085,7.141095,4.141159402,,,
5852,5.065,1.4085,7.1340525,4.134116902,,,
5853,5.065,1.4523,7.3558995,4.355963902,,,
5854,5.06,1.4476,7.324856,4.324920402,,,
5855,5.06,1.5574,7.880444,4.880508402,,,
5856,5.073,1.5926,8.0792598,5.079324202,,,
5857,5.053,1.5926,8.0474078,5.047472202,,,
5858,5.062,1.4596,7.3884952,4.388559602,,,
5859,5.062,1.5531,7.8617922,4.861856602,,,
5860,5.051,1.5429,7.7931879,4.793252302,,,
5861,5.053,1.5429,7.7962737,4.796338102,,,
5862,5.056,1.4838,7.5020928,4.502157202,,,
5863,5.056,1.5547,7.8605632,4.860627602,,,
5864,5.056,1.5439,7.8059584,4.806022802,,,
5865,5.053,1.4802,7.4794506,4.479515002,,,
5866,5.064,1.4802,7.4957328,4.495797202,,,
5867,5.06,1.4598,7.386588,4.386652402,,,
5868,5.06,1.5545,7.86577,4.865834402,,,
5869,5.054,1.5097,7.6300238,4.630088202,,,
5870,5.054,1.5097,7.6300238,4.630088202,,,
5871,5.061,1.5001,7.5920061,4.592070502,,,
5872,5.059,1.5462,7.8222258,4.822290202,,,
5873,5.059,1.5525,7.8540975,4.854161902,,,
5874,5.051,1.5619,7.8891569,4.889221302,,,
5875,5.053,1.5619,7.8922807,4.892345102,,,
5876,5.053,1.5488,7.8260864,4.826150802,,,
5877,5.053,1.4671,7.4132563,4.413320702,,,
5878,5.053,1.5527,7.8457931,4.845857502,,,
5879,5.057,1.5527,7.8520039,4.852068302,,,
5880,5.072,1.5452,7.8372544,4.837318802,,,
5881,5.101,1.1094,5.6590494,2.659113802,,,
5882,5.101,1.4953,7.6275253,4.627589702,,,
5883,5.065,1.4753,7.4723945,4.472458902,,,
5884,5.065,1.4753,7.4723945,4.472458902,,,
5885,5.064,1.4763,7.4759832,4.476047602,,,
5886,5.064,1.4515,7.350396,4.350460402,,,
5887,5.066,1.4822,7.5088252,4.508889602,,,
5888,5.065,1.4822,7.507343,4.507407402,,,
5889,5.061,1.4474,7.3252914,4.325355802,,,
5890,5.065,1.4462,7.325003,4.325067402,,,
5891,5.065,1.4502,7.345263,4.345327402,,,
5892,5.067,1.4488,7.3410696,4.341134002,,,
5893,5.063,1.4488,7.3352744,4.335338802,,,
5894,5.065,1.4515,7.3518475,4.351911902,,,
5895,5.065,1.4515,7.3518475,4.351911902,,,
5896,5.069,1.3997,7.0950793,4.095143702,,,
5897,5.065,1.3997,7.0894805,4.089544902,,,
5898,5.065,1.4792,7.492148,4.492212402,,,
5899,5.065,1.448,7.33412,4.334184402,,,
5900,5.065,1.4288,7.236872,4.236936402,,,
5901,5.067,1.4678,7.4373426,4.437407002,,,
5902,5.065,1.4678,7.434407,4.434471402,,,
5903,5.064,1.4511,7.3483704,4.348434802,,,
5904,5.064,1.4641,7.4142024,4.414266802,,,
5905,5.076,1.4197,7.2063972,4.206461602,,,
5906,5.069,1.4197,7.1964593,4.196523702,,,
5907,5.065,1.4413,7.3001845,4.300248902,,,
5908,5.065,1.4348,7.267262,4.267326402,,,
5909,5.065,1.4447,7.3174055,4.317469902,,,
5910,5.064,1.415,7.16556,4.165624402,,,
5911,5.071,1.415,7.175465,4.175529402,,,
5912,5.063,1.4323,7.2517349,4.251799302,,,
5913,5.063,1.4517,7.3499571,4.350021502,,,
5914,5.065,1.4449,7.3184185,4.318482902,,,
5915,5.061,1.4449,7.3126389,4.312703302,,,
5916,5.07,1.4075,7.136025,4.136089402,,,
5917,5.07,1.4513,7.358091,4.358155402,,,
5918,5.066,1.4474,7.3325284,4.332592802,,,
5919,5.065,1.4462,7.325003,4.325067402,,,
5920,5.067,1.4462,7.3278954,4.327959802,,,
5921,5.07,1.3186,6.685302,3.685366402,,,
5922,5.07,1.4488,7.345416,4.345480402,,,
5923,5.065,1.459,7.389835,4.389899402,,,
5924,5.065,1.459,7.389835,4.389899402,,,
5925,5.068,1.4464,7.3303552,4.330419602,,,
5926,5.068,1.4077,7.1342236,4.134288002,,,
5927,5.068,1.448,7.338464,4.338528402,,,
5928,5.065,1.4435,7.3113275,4.311391902,,,
5929,5.063,1.4435,7.3084405,4.308504902,,,
5930,5.066,1.4476,7.3335416,4.333606002,,,
5931,5.066,1.3924,7.0538984,4.053962802,,,
5932,5.066,1.4816,7.5057856,4.505850002,,,
5933,5.065,1.4816,7.504304,4.504368402,,,
5934,5.065,1.4392,7.289548,4.289612402,,,
5935,5.065,1.5089,7.6425785,4.642642902,,,
5936,5.058,1.5075,7.624935,4.624999402,,,
5937,5.061,1.5289,7.7377629,4.737827302,,,
5938,5.059,1.5289,7.7347051,4.734769502,,,
5939,5.057,1.4834,7.5015538,4.501618202,,,
5940,5.057,1.5281,7.7276017,4.727666102,,,
5941,5.058,1.4981,7.5773898,4.577454202,,,
5942,5.057,1.4981,7.5758917,4.575956102,,,
5943,5.059,1.5057,7.6173363,4.617400702,,,
5944,5.059,1.5001,7.5890059,4.589070302,,,
5945,5.06,1.4916,7.547496,4.547560402,,,
5946,5.059,1.4698,7.4357182,4.435782602,,,
5947,5.059,1.4698,7.4357182,4.435782602,,,
5948,5.063,1.3842,7.0082046,4.008269002,,,
5949,5.063,1.4506,7.3443878,4.344452202,,,
5950,5.064,1.4995,7.593468,4.593532402,,,
5951,5.058,1.4995,7.584471,4.584535402,,,
5952,5.058,1.4981,7.5773898,4.577454202,,,
5953,5.058,1.4767,7.4691486,4.469213002,,,
5954,5.061,1.516,7.672476,4.672540402,,,
5955,5.059,1.4979,7.5778761,4.577940502,,,
5956,5.06,1.4979,7.579374,4.579438402,,,
5957,5.061,1.5024,7.6036464,4.603710802,,,
5958,5.061,1.5059,7.6213599,4.621424302,,,
5959,5.06,1.4559,7.366854,4.366918402,,,
5960,5.065,1.4559,7.3741335,4.374197902,,,
5961,5.065,1.4455,7.3214575,4.321521902,,,
5962,5.065,1.4459,7.3234835,4.323547902,,,
5963,5.065,1.4462,7.325003,4.325067402,,,
5964,5.066,1.4413,7.3016258,4.301690202,,,
5965,5.064,1.4413,7.2987432,4.298807602,,,
5966,5.07,1.4044,7.120308,4.120372402,,,
5967,5.07,1.4445,7.323615,4.323679402,,,
5968,5.059,1.5346,7.7635414,4.763605802,,,
5969,5.075,1.5346,7.788095,4.788159402,,,
5970,5.066,1.4527,7.3593782,4.359442602,,,
5971,5.066,1.4526,7.3588716,4.358936002,,,
5972,5.066,1.4429,7.3097314,4.309795802,,,
5973,5.067,1.4559,7.3770453,4.377109702,,,
5974,5.065,1.4559,7.3741335,4.374197902,,,
5975,5.065,1.4482,7.335133,4.335197402,,,
5976,5.065,1.4323,7.2545995,4.254663902,,,
5977,5.068,1.4457,7.3268076,4.326872002,,,
5978,5.066,1.4457,7.3239162,4.323980602,,,
5979,5.065,1.4474,7.331081,4.331145402,,,
5980,5.065,1.447,7.329055,4.329119402,,,
5981,5.068,1.4032,7.1114176,4.111482002,,,
5982,5.066,1.4032,7.1086112,4.108675602,,,
5983,5.066,1.45,7.3457,4.345764402,,,
5984,5.064,1.5254,7.7246256,4.724690002,,,
5985,5.064,1.3461,6.8166504,3.816714802,,,
5986,5.065,1.4376,7.281444,4.281508402,,,
5987,5.065,1.4376,7.281444,4.281508402,,,
5988,5.066,1.4453,7.3218898,4.321954202,,,
5989,5.066,1.4464,7.3274624,4.327526802,,,
5990,5.065,1.4403,7.2951195,4.295183902,,,
5991,5.069,1.4403,7.3008807,4.300945102,,,
5992,5.066,1.4178,7.1825748,4.182639202,,,
5993,5.063,1.4445,7.3135035,4.313567902,,,
5994,5.063,1.4533,7.3580579,4.358122302,,,
5995,5.065,1.4543,7.3660295,4.366093902,,,
5996,5.067,1.4543,7.3689381,4.369002502,,,
5997,5.065,1.4117,7.1502605,4.150324902,,,
5998,5.065,1.4468,7.328042,4.328106402,,,
5999,5.064,1.4429,7.3068456,4.306910002,,,
6000,5.067,1.4429,7.3111743,4.311238702,,,
6001,5.085,1.4445,7.3452825,4.345346902,,,
6002,5.069,1.4213,7.2045697,4.204634102,,,
6003,5.069,1.396,7.076324,4.076388402,,,
6004,5.07,1.4097,7.147179,4.147243402,,,
6005,5.071,1.4097,7.1485887,4.148653102,,,
6006,5.075,1.4107,7.1593025,4.159366902,,,
6007,5.075,1.4108,7.15981,4.159874402,,,
6008,5.071,1.4106,7.1531526,4.153217002,,,
6009,5.071,1.4106,7.1531526,4.153217002,,,
6010,5.07,1.4106,7.151742,4.151806402,,,
6011,5.074,1.4354,7.2832196,4.283284002,,,
6012,5.074,1.4217,7.2137058,4.213770202,,,
6013,5.07,1.402,7.10814,4.108204402,,,
6014,5.071,1.402,7.109542,4.109606402,,,
6015,5.07,1.402,7.10814,4.108204402,,,
6016,5.07,1.3975,7.085325,4.085389402,,,
6017,5.074,1.3712,6.9574688,3.957533202,,,
6018,5.07,1.4097,7.147179,4.147243402,,,
6019,5.067,1.4097,7.1429499,4.143014302,,,
6020,5.069,1.4036,7.1148484,4.114912802,,,
6021,5.069,1.3865,7.0281685,4.028232902,,,
6022,5.072,1.4127,7.1652144,4.165278802,,,
6023,5.068,1.4127,7.1595636,4.159628002,,,
6024,5.07,1.416,7.17912,4.179184402,,,
6025,5.07,1.4089,7.143123,4.143187402,,,
6026,5.07,1.3669,6.930183,3.930247402,,,
6027,5.07,1.4081,7.139067,4.139131402,,,
6028,5.068,1.4081,7.1362508,4.136315202,,,
6029,5.07,1.4221,7.210047,4.210111402,,,
6030,5.07,1.4117,7.157319,4.157383402,,,
6031,5.07,1.3765,6.978855,3.978919402,,,
6032,5.07,1.3765,6.978855,3.978919402,,,
6033,5.07,1.4129,7.163403,4.163467402,,,
6034,5.07,1.4064,7.130448,4.130512402,,,
6035,5.069,1.4162,7.1787178,4.178782202,,,
6036,5.07,1.4017,7.106619,4.106683402,,,
6037,5.069,1.4017,7.1052173,4.105281702,,,
6038,5.069,1.4146,7.1706074,4.170671802,,,
6039,5.069,1.4062,7.1280278,4.128092202,,,
6040,5.069,1.4123,7.1589487,4.159013102,,,
6041,5.071,1.4123,7.1617733,4.161837702,,,
6042,5.069,1.3806,6.9982614,3.998325802,,,
6043,5.069,1.4074,7.1341106,4.134175002,,,
6044,5.07,1.4064,7.130448,4.130512402,,,
6045,5.069,1.4494,7.3470086,4.347073002,,,
6046,5.072,1.4494,7.3513568,4.351421202,,,
6047,5.064,1.4166,7.1736624,4.173726802,,,
6048,5.064,1.4504,7.3448256,4.344890002,,,
6049,5.069,1.4079,7.1366451,4.136709502,,,
6050,5.068,1.4079,7.1352372,4.135301602,,,
6051,5.069,1.4193,7.1944317,4.194496102,,,
6052,5.069,1.4325,7.2613425,4.261406902,,,
6053,5.068,1.415,7.17122,4.171284402,,,
6054,5.063,1.4413,7.2973019,4.297366302,,,
6055,5.068,1.4413,7.3045084,4.304572802,,,
6056,5.067,1.4231,7.2108477,4.210912102,,,
6057,5.067,1.4132,7.1606844,4.160748802,,,
6058,5.066,1.4987,7.5924142,4.592478602,,,
6059,5.062,1.4987,7.5864194,4.586483802,,,
6060,5.068,1.4211,7.2021348,4.202199202,,,
6061,5.068,1.4272,7.2330496,4.233114002,,,
6062,5.067,1.4405,7.2990135,4.299077902,,,
6063,5.062,1.4484,7.3318008,4.331865202,,,
6064,5.068,1.4484,7.3404912,4.340555602,,,
6065,5.068,1.4773,7.4869564,4.487020802,,,
6066,5.068,1.4152,7.1722336,4.172298002,,,
6067,5.071,1.4335,7.2692785,4.269342902,,,
6068,5.111,1.4335,7.3266185,4.326682902,,,
6069,5.071,0.9757,4.9477747,1.947839102,,,
6070,5.071,1.3964,7.0811444,4.081208802,,,
6071,5.071,1.3967,7.0826657,4.082730102,,,
6072,5.067,1.3962,7.0745454,4.074609802,,,
6073,5.07,1.3962,7.078734,4.078798402,,,
6074,5.071,1.4056,7.1277976,4.127862002,,,
6075,5.071,1.3865,7.0309415,4.031005902,,,
6076,5.07,1.3561,6.875427,3.875491402,,,
6077,5.072,1.3561,6.8781392,3.878203602,,,
6078,5.072,1.3981,7.0911632,4.091227602,,,
6079,5.072,1.3828,7.0135616,4.013626002,,,
6080,5.07,1.3897,7.045779,4.045843402,,,
6081,5.071,1.3704,6.9492984,3.949362802,,,
6082,5.074,1.3704,6.9534096,3.953474002,,,
6083,5.071,1.3989,7.0938219,4.093886302,,,
6084,5.071,1.4022,7.1105562,4.110620602,,,
6085,5.071,1.396,7.079116,4.079180402,,,
6086,5.072,1.396,7.080512,4.080576402,,,
6087,5.07,1.3836,7.014852,4.014916402,,,
6088,5.07,1.3934,7.064538,4.064602402,,,
6089,5.071,1.4388,7.2961548,4.296219202,,,
6090,5.071,1.4028,7.1135988,4.113663202,,,
6091,5.072,1.4028,7.1150016,4.115066002,,,
6092,5.07,1.3714,6.952998,3.953062402,,,
6093,5.07,1.4024,7.110168,4.110232402,,,
6094,5.071,1.396,7.079116,4.079180402,,,
6095,5.069,1.396,7.076324,4.076388402,,,
6096,5.076,1.3961,7.0866036,4.086668002,,,
6097,5.076,1.4062,7.1378712,4.137935602,,,
6098,5.07,1.4075,7.136025,4.136089402,,,
6099,5.059,1.4174,7.1706266,4.170691002,,,
6100,5.048,1.4174,7.1550352,4.155099602,,,
6101,5.073,1.4368,7.2888864,4.288950802,,,
6102,5.073,1.424,7.223952,4.224016402,,,
6103,5.068,1.4372,7.2837296,4.283794002,,,
6104,5.07,1.4372,7.286604,4.286668402,,,
6105,5.067,1.4211,7.2007137,4.200778102,,,
6106,5.064,1.4233,7.2075912,4.207655602,,,
6107,5.064,1.4168,7.1746752,4.174739602,,,
6108,5.068,1.4205,7.199094,4.199158402,,,
6109,5.067,1.4205,7.1976735,4.197737902,,,
6110,5.068,1.4162,7.1773016,4.177366002,,,
6111,5.068,1.4123,7.1575364,4.157600802,,,
6112,5.069,1.4213,7.2045697,4.204634102,,,
6113,5.068,1.4213,7.2031484,4.203212802,,,
6114,5.079,1.4278,7.2517962,4.251860602,,,
6115,5.062,1.4195,7.185509,4.185573402,,,
6116,5.062,1.4048,7.1110976,4.111162002,,,
6117,5.07,1.4417,7.309419,4.309483402,,,
6118,5.067,1.4417,7.3050939,4.305158302,,,
6119,5.067,1.4276,7.2336492,4.233713602,,,
6120,5.067,1.4457,7.3253619,4.325426302,,,
6121,5.067,1.3903,7.0446501,4.044714502,,,
6122,5.068,1.3903,7.0460404,4.046104802,,,
6123,5.059,1.5057,7.6173363,4.617400702,,,
6124,5.078,1.4861,7.5464158,4.546480202,,,
6125,5.078,1.4745,7.487511,4.487575402,,,
6126,5.058,1.4362,7.2642996,4.264364002,,,
6127,5.068,1.4362,7.2786616,4.278726002,,,
6128,5.066,1.4256,7.2220896,4.222154002,,,
6129,5.066,1.4113,7.1496458,4.149710202,,,
6130,5.068,1.3205,6.692294,3.692358402,,,
6131,5.066,1.3205,6.689653,3.689717402,,,
6132,5.068,1.4219,7.2061892,4.206253602,,,
6133,5.068,1.4898,7.5503064,4.550370802,,,
6134,5.068,1.4164,7.1783152,4.178379602,,,
6135,5.068,1.4182,7.1874376,4.187502002,,,
6136,5.068,1.4182,7.1874376,4.187502002,,,
6137,5.066,1.4374,7.2818684,4.281932802,,,
6138,5.066,1.4221,7.2043586,4.204423002,,,
6139,5.068,1.4343,7.2690324,4.269096802,,,
6140,5.068,1.4343,7.2690324,4.269096802,,,
6141,5.068,1.424,7.216832,4.216896402,,,
6142,5.068,1.428,7.237104,4.237168402,,,
6143,5.068,1.4266,7.2300088,4.230073202,,,
6144,5.068,1.4134,7.1631112,4.163175602,,,
6145,5.068,1.4134,7.1631112,4.163175602,,,
6146,5.084,1.424,7.239616,4.239680402,,,
6147,5.084,1.4219,7.2289396,4.229004002,,,
6148,5.065,1.4166,7.175079,4.175143402,,,
6149,5.072,1.4166,7.1849952,4.185059602,,,
6150,5.063,1.414,7.159082,4.159146402,,,
6151,5.072,1.4233,7.2189776,4.219042002,,,
6152,5.072,1.4252,7.2286144,4.228678802,,,
6153,5.068,1.4278,7.2360904,4.236154802,,,
6154,5.069,1.4278,7.2375182,4.237582602,,,
6155,5.068,1.4244,7.2188592,4.218923602,,,
6156,5.068,1.4254,7.2239272,4.223991602,,,
6157,5.07,1.4253,7.226271,4.226335402,,,
6158,5.069,1.4253,7.2248457,4.224910102,,,
6159,5.065,1.4299,7.2424435,4.242507902,,,
6160,5.069,1.4244,7.2202836,4.220348002,,,
6161,5.069,1.4083,7.1386727,4.138737102,,,
6162,5.07,1.4239,7.219173,4.219237402,,,
6163,5.066,1.4239,7.2134774,4.213541802,,,
6164,5.062,1.4565,7.372803,4.372867402,,,
6165,5.062,1.5154,7.6709548,4.671019202,,,
6166,5.059,1.4851,7.5131209,4.513185302,,,
6167,5.059,1.4851,7.5131209,4.513185302,,,
6168,5.067,1.4392,7.2924264,4.292490802,,,
6169,5.069,1.4189,7.1924041,4.192468502,,,
6170,5.069,1.4184,7.1898696,4.189934002,,,
6171,5.069,1.3753,6.9713957,3.971460102,,,
6172,5.068,1.3753,6.9700204,3.970084802,,,
6173,5.068,1.44,7.29792,4.297984402,,,
6174,5.068,1.4225,7.20923,4.209294402,,,
6175,5.065,1.4319,7.2525735,4.252637902,,,
6176,5.068,1.4319,7.2568692,4.256933602,,,
6177,5.064,1.4443,7.3139352,4.313999602,,,
6178,5.06,1.4669,7.422514,4.422578402,,,
6179,5.06,1.5411,7.797966,4.798030402,,,
6180,5.054,1.5258,7.7113932,4.711457602,,,
6181,5.052,1.5258,7.7083416,4.708406002,,,
6182,5.063,1.5739,7.9686557,4.968720102,,,
6183,5.063,1.4661,7.4228643,4.422928702,,,
6184,5.062,1.462,7.400644,4.400708402,,,
